"Id","OwnerId","IsDeleted","Name","RecordTypeId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Account__c","LLC_BI__Amount__c","LLC_BI__Contact__c","LLC_BI__Initial_Deposit__c","LLC_BI__Interest_Rate__c","LLC_BI__Maturity_Date__c","LLC_BI__Notes__c","LLC_BI__Open_Date__c","LLC_BI__Product_Line__c","LLC_BI__Product_Type__c","LLC_BI__Product__c","LLC_BI__Stage__c","LLC_BI__Status__c","LLC_BI__isConvert__c","LLC_BI__Mailing_Address__c","LLC_BI__Application__c","LLC_BI__Product_Reference__c","LLC_BI__lookupKey__c","Interest_Rate__c","LLC_BI__Account_Number__c","LLC_BI__Funding_Amount__c","LLC_BI__Funding_Method__c","LLC_BI__Ownership_Structure_Type__c","LLC_BI__Product_Package__c","Full_Product_Name__c","Branch__c","LLC_BI__APY__c","LLC_BI__Additional_Terms__c","LLC_BI__Alternate_Signature_Description__c","LLC_BI__Annual_Rent_Amount__c","LLC_BI__Billing_Frequency_Other__c","LLC_BI__Billing_Frequency__c","LLC_BI__Billing_Type__c","LLC_BI__CD_Term__c","LLC_BI__CESA_Responsible_Individual_Indicator__c","LLC_BI__Certificate_Number__c","LLC_BI__Change_Designated_Beneficiary_Indicator__c","LLC_BI__Compounding_Frequency__c","LLC_BI__Death_Before_Required_Beginning__c","LLC_BI__Description_of_Keys__c","LLC_BI__Distribution_Payment_Type__c","LLC_BI__Distribution_Start_Date__c","LLC_BI__Durable_Agency__c","LLC_BI__Five_Year_Period_Ends_Year__c","LLC_BI__Frequency_of_Distributions__c","LLC_BI__IRA_Is_Self_Directed__c","LLC_BI__IRA_Plan_Type__c","LLC_BI__IRA_Recharacterization_Initial_Cont_Amt__c","LLC_BI__IRA_Recharacterization_Initial_Cont_Date__c","LLC_BI__IRA_Recharacterization_Type__c","LLC_BI__Index_Name__c","LLC_BI__Initial_Interest_Rate_Type__c","LLC_BI__Initial_Interest_Rate__c","LLC_BI__Initial_Rate_Indicator__c","LLC_BI__Initial_Rate_Margin__c","LLC_BI__Initial_Rate_Period_Number__c","LLC_BI__Initial_Rate_Period_Type__c","LLC_BI__Interest_Rate_Margin_Indicator__c","LLC_BI__Interest_Rate_Margin_Percent__c","LLC_BI__Interest_Rate_Type__c","LLC_BI__Interest_Withdrawal_Required__c","LLC_BI__Lease_Type_Other__c","LLC_BI__Life_Expectancy_Factor__c","LLC_BI__Maximum_Balance_Tiered_Account__c","LLC_BI__Maximum_Rate_Indicator__c","LLC_BI__Maximum_Rate__c","LLC_BI__Minimum_Balance_Tiered_Account__c","LLC_BI__Minimum_Rate_Indicator__c","LLC_BI__Minimum_Rate__c","LLC_BI__Negotiated_Compounding_Frequency__c","LLC_BI__Notice_Account_Maturity_Type__c","LLC_BI__Number_of_Agents_Required__c","LLC_BI__Number_of_Lessees_Required__c","LLC_BI__Other_Distribution_Payment__c","LLC_BI__Other_Frequency_of_Distributions__c","LLC_BI__Overdraft_Consent_Indicator__c","LLC_BI__Owner_Deceased_Indicator__c","LLC_BI__Payment_Account_Number__c","LLC_BI__Periodic_Change_Limit_Indicator__c","LLC_BI__Periods_Between_Rate_Changes__c","LLC_BI__Permanent_Rate_Effective_Date__c","LLC_BI__Prevent_Automatic_Renewal__c","LLC_BI__Rate_Change_Percent__c","LLC_BI__Rate_Change_Period_Type__c","LLC_BI__Rate_Change_Period__c","LLC_BI__Rate_Disclosure_As_Of_Date__c","LLC_BI__Rate_Type__c","LLC_BI__Renewal_Interest_Rate_Type__c","LLC_BI__Renewal_Interest_Rate__c","LLC_BI__Security_Deposit_Amount__c","LLC_BI__Single_Life_Expectancy_Begins__c","LLC_BI__Size_of_Box__c","LLC_BI__Step_Interest_Rate__c","LLC_BI__Step_Rate_Period_Type__c","LLC_BI__Step_Rate_Period__c","LLC_BI__Tax_Year_of_First_Roth_Contribution__c","LLC_BI__Tiered_Interest_Rate__c","LLC_BI__Tiered_Margin_Percent__c","LLC_BI__Vault_Key_Description__c","LLC_BI__Is_Superseded_By__c","LLC_BI__Related_Deposit__c","Doc_Prep__c","Loan_Providing_Overdraft__c","Overdraft_Limit__c","Overdraft_Used__c","Overdraft_Availability__c","Number_of_times_OD_in_Last_12_months__c","Reg_O__c","Employee__c","LLC_BI__Mailing_City__c","Withdrawls_previous_12_months__c","Is_Demo_Deposit__c","Date_Account_Closed__c","Amount_Charged_Off__c","LLC_BI__Mailing_State__c","LLC_BI__Mailing_Zip_Code__c","LLC_BI__Number_of_Required_Signers__c","LLC_BI__Originating_Branch__c","Default_App__c","LLC_BI__Interest_Payment_Method_Type__c","LLC_BI__Term_Type__c","CD_Term_new__c","Override_Interest_Rate__c","Interest_Rate_Override__c","LLC_BI__Deposit_Rate_Structure__c","LLC_BI__Overdraft_Services__c","LLC_BI__Deposit_Account_Type__c","LLC_BI__E_Disclosures_And_Statement_Consent__c","LLC_BI__Electronic_Notice_Delivery_Consent__c","LLC_BI__Enable_Portal_Documents__c","LLC_BI__Exclude_Transaction_Account_Disclosure__c","LLC_BI__Routing_Number__c","WKDDP__Denial_Notice_Type__c","WKDDP__Joint_Owners_Have_ROS__c","WKDDP__MultiParty_Disclosure__c","WKDDP__Multiple_Party_Terms_Change__c","WKDDP__Temporary_Account_Agreement_Indictor__c","LLC_BI__Appointee_Capacity_Description__c","Initial_APY1__c","LLC_BI__Routing_Transit_Number__c","LLC_BI__Financial_Institution_Authorized_Signer__c","LLC_BI__Inherited_IRA__c","LLC_BI__Is_Booked__c","LLC_BI__Plan_Number__c","LLC_BI__TFA_Activity_Type__c","AutorabitExtId__c"
"a0D5w00000lnfeiEAA","0055w00000BkiP4AAJ","","CD8138","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","37506.86","","5972.0","1.05","2014-12-28","","2009-03-29","Business","Business CD","6 Month Promo CD","Open","Active","","","","","9963JPD402610380","","852624088843","","","","","","","1.1","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Fixed","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","1.0","true","","","","","2 - Two signature lines","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfejEAA","0055w00000BkiP4AAJ","","Checking3359","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","85570.86","","115341.0","0.5","","","2006-11-27","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9903JPD182455810","","995235158153","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfekEAA","0055w00000BkiP4AAJ","","Checking8047","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","70022.85","","297534.0","0.5","","","2012-02-02","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9978JPD727245928","","665223578570","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","2 - Two signature lines","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfelEAA","0055w00000BkiP4AAJ","","Checking6527","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","22743.95","","56427.0","0.5","","","2005-10-06","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9988JPD833857744","","129788403947","","","","a3Q5w000003AI66EAG","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfemEAA","0055w00000BkiP4AAJ","","BusinessMMS9899","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","93081.85","","91893.0","0.5","","","2012-06-28","Business","Business Savings","Business Money Market Savings","Active","Open","","","","","9981JPD589924951","","804543856522","","","","a3Q5w000003AI66EAG","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","2 - Two signature lines","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfenEAA","0055w00000BkiP4AAJ","","Checking1977","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","66900.85","","14814.0","0.5","","","2012-10-01","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9947JPD699292970","","440280386741","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfeoEAA","0055w00000BkiP4AAJ","","Checking7547","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","35478.86","","275614.0","0.5","","","2010-09-30","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9999JPD718202409","","891973800944","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfepEAA","0055w00000BkiP4AAJ","","CD1582","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","280106.28","","","1.05","2015-12-12","","2011-12-24","Personal","Personal CD","Special CD","Open","Active","","","","","9967JPD580458750","","788951005207","","","","","","","1.1","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Fixed","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfeqEAA","0055w00000BkiP4AAJ","","Savings4652","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","91874.72","","45000.0","0.5","","","1999-11-27","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9998JPD508942108","","580786393858","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","2 - Two signature lines","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnferEAA","0055w00000BkiP4AAJ","","Checking4961","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","31874.28","","39000.0","0.5","","","1990-12-05","Personal","Personal Checking","Platinum Checking Account","Open","Active","","","","","9971JPD674060466","","528041552750","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfesEAA","0055w00000BkiP4AAJ","","Checking - 6615","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","","86868.28","","","0.5","","","2012-03-30","Personal","Personal Checking","Platinum Checking Account","Open","Open","","","","","9941JPD978978551","","530248979571","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfetEAA","0055w00000BkiP4AAJ","","Savings - 8857","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","","1203308.73","","","0.5","","","2008-04-26","Personal","Personal Savings","Money Market Savings","Open","Open","","","","","9946JPD888901716","","120715023181","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","2 - Two signature lines","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfeuEAA","0055w00000BkiP4AAJ","","Checking6079","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","39874.28","","50000.0","0.5","","","1991-06-25","Personal","Personal Checking","Platinum Checking Account","Open","Active","","","","","9972JPD612998455","","628378688680","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfevEAA","0055w00000BkiP4AAJ","","BusinessAnalysis265498","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","32201.53","","","0.5","","","2015-05-02","Business","Business Checking","Premier Business Checking","Active","Open","","","","","9988JPD347935098","","932661297764","","a3u5w000008XNsaAAG","","a3Q5w000003AI5tEAG","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfewEAA","0055w00000BkiP4AAJ","","Premier Business Checking","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","13849.97","","25000.0","0.5","","","2009-01-01","Business","Business Checking","Premier Business Checking","Active","Open","","","","","9918JPD126262667","","342576477816","","a3u5w000008XNseAAG","","a3Q5w000003AI61EAG","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfexEAA","0055w00000BkiP4AAJ","","Savings3650","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","71874.28","","50000.0","0.5","","","2000-02-04","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9969JPD844134838","","668079213035","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfeyEAA","0055w00000BkiP4AAJ","","Checking7409","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","26874.28","","10000.0","0.5","","","1984-01-10","Personal","Personal Checking","Platinum Checking Account","Open","Active","","","","","9933JPD993705601","","877353082264","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfezEAA","0055w00000BkiP4AAJ","","Savings3979","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","269684.29","","","0.5","","","2011-06-01","Personal","Personal Savings","Regular Savings","Open","Active","","","","","9942JPD372595599","","809629716167","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnff0EAA","0055w00000BkiP4AAJ","","Premier Business Checking","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","11874.28","","2000.0","0.5","","","2004-01-01","Business","Business Checking","Premier Business Checking","Active","Open","","","","","9986JPD640771115","","953662915871","","a3u5w000008XNskAAG","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnff1EAA","0055w00000BkiP4AAJ","","Premier Business Checking","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","89406.64","","7500.0","0.5","","Robert Foster, Robert Mylod and Bud Stoddard are all authorized signers on this account","2005-01-01","Business","Business Checking","Premier Business Checking","Active","Open","","","","","9910JPD333369167","","806027795599","","a3u5w000008XNsiAAG","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnff2EAA","0055w00000BkiP4AAJ","","Savings8194","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","190877.36","","","0.5","","","2005-06-20","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9936JPD514757623","","913190360485","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnff3EAA","0055w00000BkiP4AAJ","","CD123456789","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","130328.44","","100000.0","1.05","2014-12-01","","2010-12-01","Business","Business CD","Special CD","Active","Open","","","","","9920JPD856008260","","492003332657","","","","a3Q5w000003AI5tEAG","","","1.1","","","","","","","12","false","6789.0","false","Monthly","false","","","","false","","","false","","","","","","","1.5","false","","","","false","","Fixed","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","1.0","true","","","","","1 - One signature line","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","1.5113","","","false","false","","",""
